timestamp,open,high,low,close,volume
2025-11-15 11:00:00,145262000.0,145999000.0,144730000.0,145999000.0,130.03660483
2025-11-15 12:00:00,145999000.0,146306000.0,145431000.0,145738000.0,127.13751911
2025-11-15 13:00:00,145774000.0,145896000.0,145105000.0,145499000.0,58.61657427
2025-11-15 14:00:00,145499000.0,145773000.0,145229000.0,145621000.0,47.93407462
2025-11-15 15:00:00,145621000.0,145856000.0,145000000.0,145208000.0,63.81707887
2025-11-15 16:00:00,145263000.0,145513000.0,145000000.0,145379000.0,49.7560809
2025-11-15 17:00:00,145379000.0,145379000.0,144400000.0,144766000.0,109.35766516
2025-11-15 18:00:00,144766000.0,145000000.0,144365000.0,144520000.0,39.83775846
2025-11-15 19:00:00,144505000.0,144819000.0,144200000.0,144799000.0,45.80841203
2025-11-15 20:00:00,144804000.0,144815000.0,144390000.0,144393000.0,34.558738
2025-11-15 21:00:00,144393000.0,144731000.0,144241000.0,144480000.0,67.43427962
2025-11-15 22:00:00,144480000.0,145300000.0,144344000.0,145266000.0,63.39571177
2025-11-15 23:00:00,145251000.0,145500000.0,144899000.0,145152000.0,41.78582136
2025-11-16 00:00:00,145152000.0,145351000.0,145035000.0,145160000.0,36.39095092
2025-11-16 01:00:00,145160000.0,145251000.0,144569000.0,145164000.0,36.09463704
2025-11-16 02:00:00,145016000.0,145210000.0,144655000.0,145102000.0,31.35609168
2025-11-16 03:00:00,145137000.0,145210000.0,144700000.0,144851000.0,15.42312115
2025-11-16 04:00:00,144875000.0,144936000.0,144615000.0,144772000.0,10.99208698
2025-11-16 05:00:00,144661000.0,144797000.0,143791000.0,143979000.0,72.55868481
2025-11-16 06:00:00,143979000.0,144510000.0,143876000.0,144002000.0,35.10602664
2025-11-16 07:00:00,144002000.0,144500000.0,144000000.0,144330000.0,36.34909951
2025-11-16 08:00:00,144330000.0,144380000.0,144202000.0,144265000.0,30.69985935
2025-11-16 09:00:00,144265000.0,144421000.0,143896000.0,144270000.0,86.84093916
2025-11-16 10:00:00,144270000.0,144300000.0,143250000.0,143666000.0,160.1581849
2025-11-16 11:00:00,143666000.0,144300000.0,143378000.0,144300000.0,69.56330339
2025-11-16 12:00:00,144300000.0,144340000.0,143875000.0,144097000.0,50.33466031
2025-11-16 13:00:00,144097000.0,144180000.0,143865000.0,143916000.0,30.92767138
2025-11-16 14:00:00,143916000.0,144343000.0,143901000.0,144071000.0,32.98295822
2025-11-16 15:00:00,144071000.0,144165000.0,143917000.0,143934000.0,50.78620966
2025-11-16 16:00:00,143934000.0,144190000.0,143902000.0,144179000.0,40.42152331
2025-11-16 17:00:00,144179000.0,144324000.0,143929000.0,144080000.0,55.63182117
2025-11-16 18:00:00,144080000.0,144800000.0,143920000.0,144799000.0,43.93786633
2025-11-16 19:00:00,144799000.0,144888000.0,144556000.0,144792000.0,48.56012872
2025-11-16 20:00:00,144792000.0,144792000.0,143530000.0,143718000.0,117.27677015
2025-11-16 21:00:00,143718000.0,144085000.0,143600000.0,143920000.0,73.73722478
2025-11-16 22:00:00,143920000.0,144080000.0,143099000.0,143293000.0,128.53389644
2025-11-16 23:00:00,143283000.0,143600000.0,143000000.0,143428000.0,131.40844606
2025-11-17 00:00:00,143428000.0,143498000.0,142536000.0,142706000.0,144.16217601
2025-11-17 01:00:00,142712000.0,143108000.0,141616000.0,141974000.0,305.11582051
2025-11-17 02:00:00,141974000.0,142469000.0,141501000.0,142235000.0,95.66579292
2025-11-17 03:00:00,142235000.0,143571000.0,141280000.0,141629000.0,116.23083588
2025-11-17 04:00:00,141629000.0,142278000.0,141079000.0,141082000.0,72.48084419
2025-11-17 05:00:00,141082000.0,141988000.0,141080000.0,141153000.0,66.0516876
2025-11-17 06:00:00,141152000.0,141152000.0,139599000.0,139600000.0,554.2783561
2025-11-17 07:00:00,139604000.0,140727000.0,138663000.0,140305000.0,551.17974958
2025-11-17 08:00:00,140305000.0,140750000.0,138965000.0,140320000.0,280.46408609
2025-11-17 09:00:00,140320000.0,142150000.0,139628000.0,142124000.0,300.56995821
2025-11-17 10:00:00,142124000.0,142500000.0,141374000.0,141399000.0,149.54416722
2025-11-17 11:00:00,141398000.0,142212000.0,141267000.0,141459000.0,104.9199584
2025-11-17 12:00:00,141459000.0,142400000.0,141457000.0,142300000.0,95.84196701
2025-11-17 13:00:00,142301000.0,142342000.0,141501000.0,141754000.0,76.67012762
2025-11-17 14:00:00,141776000.0,141810000.0,141465000.0,141700000.0,60.7798392
2025-11-17 15:00:00,141700000.0,141840000.0,141450000.0,141820000.0,67.18616718
2025-11-17 16:00:00,141820000.0,142500000.0,141726000.0,142361000.0,89.92280485
2025-11-17 17:00:00,142365000.0,142900000.0,142140000.0,142383000.0,62.43071345
2025-11-17 18:00:00,142383000.0,142671000.0,141843000.0,142561000.0,60.30651961
2025-11-17 19:00:00,142568000.0,142750000.0,142419000.0,142500000.0,40.72600296
2025-11-17 20:00:00,142500000.0,142926000.0,142122000.0,142437000.0,56.2703409
2025-11-17 21:00:00,142437000.0,142447000.0,141808000.0,141850000.0,77.89776637
2025-11-17 22:00:00,141850000.0,141960000.0,139326000.0,139987000.0,319.10224469
2025-11-17 23:00:00,139987000.0,142820000.0,139883000.0,141418000.0,269.8477689
2025-11-18 00:00:00,141415000.0,141736000.0,140140000.0,140310000.0,118.83269535
2025-11-18 01:00:00,140310000.0,141000000.0,139285000.0,140798000.0,139.44320636
2025-11-18 02:00:00,140842000.0,140930000.0,138853000.0,138996000.0,107.94071794
2025-11-18 03:00:00,138995000.0,139680000.0,138750000.0,138973000.0,86.35393216
2025-11-18 04:00:00,138973000.0,139141000.0,137893000.0,137900000.0,236.18134975
2025-11-18 05:00:00,137900000.0,138546000.0,137560000.0,138231000.0,232.19083883
2025-11-18 06:00:00,138231000.0,138573000.0,137815000.0,138391000.0,159.40255137
2025-11-18 07:00:00,138390000.0,138720000.0,138219000.0,138509000.0,119.97422887
2025-11-18 08:00:00,138510000.0,138530000.0,137127000.0,137706000.0,370.39320589
2025-11-18 09:00:00,137706000.0,138000000.0,136046000.0,137372000.0,472.53159348
2025-11-18 10:00:00,137372000.0,137400000.0,136334000.0,136561000.0,250.0189789
2025-11-18 11:00:00,136560000.0,136561000.0,135000000.0,135001000.0,572.83550857
2025-11-18 12:00:00,135001000.0,135070000.0,133092000.0,134552000.0,988.03159315
2025-11-18 13:00:00,134550000.0,134568000.0,132438000.0,133348000.0,747.60793452
2025-11-18 14:00:00,133349000.0,133901000.0,132882000.0,133600000.0,302.39238467
2025-11-18 15:00:00,133600000.0,133600000.0,132200000.0,132518000.0,313.43508158
2025-11-18 16:00:00,132561000.0,133901000.0,132200000.0,133834000.0,254.13762613
2025-11-18 17:00:00,133834000.0,135709000.0,133833000.0,135273000.0,334.0580033
2025-11-18 18:00:00,135274000.0,135622000.0,134522000.0,135142000.0,177.74661323
2025-11-18 19:00:00,135142000.0,135492000.0,134938000.0,135356000.0,138.4298336
2025-11-18 20:00:00,135356000.0,135503000.0,134900000.0,135394000.0,108.24949793
2025-11-18 21:00:00,135400000.0,135500000.0,134676000.0,135105000.0,121.60925498
2025-11-18 22:00:00,135105000.0,135339000.0,134034000.0,134935000.0,137.21447096
2025-11-18 23:00:00,134933000.0,136315000.0,134638000.0,135213000.0,213.23074465
2025-11-19 00:00:00,135191000.0,137706000.0,134632000.0,137613000.0,263.37600883
2025-11-19 01:00:00,137613000.0,139184000.0,137137000.0,138418000.0,316.32552141
2025-11-19 02:00:00,138419000.0,138889000.0,137500000.0,138201000.0,105.32959921
2025-11-19 03:00:00,138201000.0,139000000.0,138100000.0,138287000.0,68.57122245
2025-11-19 04:00:00,138287000.0,138700000.0,138028000.0,138176000.0,56.60112616
2025-11-19 05:00:00,138193000.0,138442000.0,137108000.0,137346000.0,64.75445217
2025-11-19 06:00:00,137343000.0,137555000.0,136600000.0,136740000.0,88.07898308
2025-11-19 07:00:00,136740000.0,138500000.0,136640000.0,138120000.0,158.4956204
2025-11-19 08:00:00,138121000.0,138121000.0,137388000.0,137750000.0,89.45859054
2025-11-19 09:00:00,137750000.0,137807000.0,136455000.0,137000000.0,135.45484353
2025-11-19 10:00:00,137031000.0,137293000.0,136300000.0,136865000.0,76.20106388
2025-11-19 11:00:00,136871000.0,137686000.0,136817000.0,137400000.0,84.04190344
2025-11-19 12:00:00,137381000.0,137479000.0,136261000.0,136397000.0,88.03047461
2025-11-19 13:00:00,136397000.0,136520000.0,135257000.0,135393000.0,117.61703772
2025-11-19 14:00:00,135392000.0,135500000.0,133949000.0,134469000.0,284.03255806
2025-11-19 15:00:00,134487000.0,135504000.0,134174000.0,135170000.0,122.55226491
2025-11-19 16:00:00,135170000.0,136642000.0,135092000.0,136533000.0,80.51855922
2025-11-19 17:00:00,136533000.0,136551000.0,135542000.0,135800000.0,68.98676314
2025-11-19 18:00:00,135800000.0,136135000.0,135000000.0,136135000.0,63.32927757
2025-11-19 19:00:00,136101000.0,136448000.0,135740000.0,135930000.0,48.21756591
2025-11-19 20:00:00,135939000.0,136658000.0,135920000.0,136013000.0,58.56682657
2025-11-19 21:00:00,136013000.0,136740000.0,135883000.0,136682000.0,59.18198624
2025-11-19 22:00:00,136649000.0,136786000.0,135848000.0,135899000.0,91.51951219
2025-11-19 23:00:00,135899000.0,136715000.0,135438000.0,136523000.0,98.85140364
2025-11-20 00:00:00,136524000.0,137423000.0,134000000.0,134096000.0,214.30711243
2025-11-20 01:00:00,134096000.0,134607000.0,133540000.0,134197000.0,155.55201543
2025-11-20 02:00:00,134200000.0,134550000.0,132905000.0,133800000.0,176.83084629
2025-11-20 03:00:00,133800000.0,134100000.0,132901000.0,133550000.0,86.19027145
2025-11-20 04:00:00,133602000.0,133760000.0,132502000.0,132758000.0,123.82570489
2025-11-20 05:00:00,132758000.0,133887000.0,132449000.0,133705000.0,146.16759511
2025-11-20 06:00:00,133731000.0,135900000.0,133595000.0,135426000.0,231.89761733
2025-11-20 07:00:00,135381000.0,135381000.0,134430000.0,134836000.0,105.63843637
2025-11-20 08:00:00,134836000.0,136500000.0,134753000.0,136500000.0,145.1233663
2025-11-20 09:00:00,136500000.0,137986000.0,135883000.0,136939000.0,249.35669055
2025-11-20 10:00:00,136939000.0,138350000.0,136920000.0,138229000.0,180.52983882
2025-11-20 11:00:00,138229000.0,138490000.0,137668000.0,138219000.0,168.61443345
2025-11-20 12:00:00,138219000.0,138340000.0,137726000.0,137859000.0,125.22900724
2025-11-20 13:00:00,137859000.0,138240000.0,137100000.0,138216000.0,94.95299386
2025-11-20 14:00:00,138216000.0,138621000.0,137758000.0,137982000.0,118.94042335
2025-11-20 15:00:00,137982000.0,138356000.0,136500000.0,136794000.0,114.18459284
2025-11-20 16:00:00,136900000.0,137600000.0,136733000.0,137377000.0,62.58988798
2025-11-20 17:00:00,137458000.0,137614000.0,136871000.0,136899000.0,48.41758289
2025-11-20 18:00:00,136871000.0,137090000.0,136028000.0,136771000.0,79.39724503
2025-11-20 19:00:00,136771000.0,136933000.0,136136000.0,136515000.0,42.24054488
2025-11-20 20:00:00,136528000.0,136897000.0,135949000.0,136799000.0,62.18217693
2025-11-20 21:00:00,136771000.0,136899000.0,136429000.0,136720000.0,54.22606452
2025-11-20 22:00:00,136767000.0,137529000.0,136338000.0,136400000.0,93.72857572
2025-11-20 23:00:00,136430000.0,136460000.0,134808000.0,135541000.0,261.90252743
2025-11-21 00:00:00,135624000.0,135651000.0,134007000.0,134010000.0,144.0270553
2025-11-21 01:00:00,134010000.0,134010000.0,131625000.0,132035000.0,533.94626679
2025-11-21 02:00:00,132067000.0,132509000.0,130120000.0,131047000.0,418.56239659
2025-11-21 03:00:00,131119000.0,132019000.0,130020000.0,130274000.0,255.8630862
2025-11-21 04:00:00,130266000.0,131350000.0,130000000.0,131163000.0,218.33009578
2025-11-21 05:00:00,131162000.0,131400000.0,130150000.0,130232000.0,155.94063292
2025-11-21 06:00:00,130245000.0,131977000.0,130167000.0,131399000.0,158.00201271
2025-11-21 07:00:00,131398000.0,132499000.0,131330000.0,132191000.0,165.38037278
2025-11-21 08:00:00,132191000.0,132217000.0,129800000.0,129896000.0,497.2878017
2025-11-21 09:00:00,129896000.0,131000000.0,129839000.0,130487000.0,264.46664098
2025-11-21 10:00:00,130487000.0,130800000.0,129978000.0,130196000.0,166.28928624
2025-11-21 11:00:00,130196000.0,130196000.0,127408000.0,127408000.0,633.59683385
2025-11-21 12:00:00,127408000.0,128375000.0,127241000.0,127766000.0,441.04132702
2025-11-21 13:00:00,127766000.0,128301000.0,127317000.0,128172000.0,244.59493665
2025-11-21 14:00:00,128172000.0,128521000.0,128072000.0,128497000.0,46.43573013
