timestamp,open,high,low,close,volume,future_close_1h,change_pct_1h,direction_1h,future_close_24h,change_pct_24h,direction_24h,future_close_168h,change_pct_168h,direction_168h,price_direction
2023-03-13 10:00:00,29770000.0,29798000.0,29544000.0,29628000.0,518.30441537,29256000.0,-1.2555690562980963,DOWN,32200000.0,8.680977453759956,UP,36780000.0,24.139327663021465,UP,DOWN
2023-03-13 11:00:00,29628000.0,29674000.0,29199000.0,29256000.0,463.59490388,29334000.0,0.2666119770303527,STABLE,32064000.0,9.598031173092698,UP,36498000.0,24.753896636587367,UP,STABLE
2023-03-13 12:00:00,29256000.0,29365000.0,29112000.0,29334000.0,376.94566938,29463000.0,0.4397627326651667,UP,32131000.0,9.535010567941637,UP,36399000.0,24.08467989363878,UP,UP
2023-03-13 13:00:00,29334000.0,29593000.0,29318000.0,29463000.0,299.83173337,29566000.0,0.3495910124563011,UP,32178000.0,9.214947561348131,UP,36670000.0,24.461188609442353,UP,UP
2023-03-13 14:00:00,29463000.0,29566000.0,29452000.0,29566000.0,181.41031657,29506000.0,-0.20293580464046543,STABLE,32101000.0,8.574037746059664,UP,36674000.0,24.041128323073803,UP,STABLE
2023-03-13 15:00:00,29560000.0,29643000.0,29408000.0,29506000.0,212.59193982,29696000.0,0.6439368264081882,UP,32100000.0,8.79143225106758,UP,36883000.0,25.001694570595813,UP,UP
2023-03-13 16:00:00,29513000.0,29732000.0,29500000.0,29696000.0,198.03362654,29341000.0,-1.195447198275862,DOWN,31863000.0,7.297279094827585,UP,37462000.0,26.15167025862069,UP,DOWN
2023-03-13 17:00:00,29696000.0,29765000.0,29320000.0,29341000.0,339.09468566,29096000.0,-0.8350090317303432,DOWN,31838000.0,8.510275723390476,UP,37659000.0,28.34940867727753,UP,DOWN
2023-03-13 18:00:00,29341000.0,29455000.0,28855000.0,29096000.0,626.12425307,29342000.0,0.8454770415177344,UP,31871000.0,9.537393456145175,UP,37621000.0,29.299560076986523,UP,UP
2023-03-13 19:00:00,29092000.0,29385000.0,28959000.0,29342000.0,290.89142374,29313000.0,-0.09883443528048531,STABLE,32329000.0,10.179946833889987,UP,37463000.0,27.677049962511074,UP,STABLE
2023-03-13 20:00:00,29341000.0,29426000.0,29190000.0,29313000.0,266.95062318,29394000.0,0.276327909118821,STABLE,32609000.0,11.24415788216832,UP,37546000.0,28.086514515743865,UP,STABLE
2023-03-13 21:00:00,29322000.0,29395000.0,29146000.0,29394000.0,296.40609443,29843000.0,1.5275226236646935,UP,33821000.0,15.060896781656119,UP,37649000.0,28.083962713478943,UP,UP
2023-03-13 22:00:00,29394000.0,29935000.0,29392000.0,29843000.0,1033.05966431,30925000.0,3.6256408538015616,UP,33799000.0,13.256039942365044,UP,37115000.0,24.367523372315116,UP,UP
2023-03-13 23:00:00,29840000.0,30996000.0,29702000.0,30925000.0,2169.14126429,31502000.0,1.8658043654001615,UP,33795000.0,9.280517380759903,UP,37421000.0,21.00565885206144,UP,UP
2023-03-14 00:00:00,30934000.0,32000000.0,30919000.0,31502000.0,2740.1618487,31534000.0,0.10158085200939622,STABLE,33909000.0,7.640784712081773,UP,36976000.0,17.37667449685734,UP,STABLE
2023-03-14 01:00:00,31509000.0,31751000.0,31269000.0,31534000.0,621.80930129,31717000.0,0.5803259973362085,UP,33815000.0,7.233462294666075,UP,36927000.0,17.10217542969493,UP,UP
2023-03-14 02:00:00,31532000.0,31800000.0,31368000.0,31717000.0,319.62587707,31875000.0,0.49815556326260363,UP,33568000.0,5.835987010120756,UP,37133000.0,17.076016016647223,UP,UP
2023-03-14 03:00:00,31738000.0,31900000.0,31586000.0,31875000.0,211.38845145,31891000.0,0.05019607843137255,STABLE,32789000.0,2.867450980392157,UP,37534000.0,17.75372549019608,UP,STABLE
2023-03-14 04:00:00,31878000.0,31990000.0,31673000.0,31891000.0,284.17534297,31736000.0,-0.4860305415320937,DOWN,32904000.0,3.1764447649807153,UP,37363000.0,17.158445956539463,UP,DOWN
2023-03-14 05:00:00,31900000.0,31940000.0,31648000.0,31736000.0,221.35826473,31651000.0,-0.2678346357448954,STABLE,32325000.0,1.8559364759263928,UP,37566000.0,18.370305016385178,UP,STABLE
2023-03-14 06:00:00,31736000.0,31800000.0,31583000.0,31651000.0,286.79519208,31819000.0,0.5307889166219077,UP,32351000.0,2.2116204859246156,UP,37560000.0,18.669236359040788,UP,UP
2023-03-14 07:00:00,31651000.0,31820000.0,31608000.0,31819000.0,361.3549371,31676000.0,-0.4494170149910431,DOWN,32504000.0,2.1528017850969543,UP,37492000.0,17.828970112197116,UP,DOWN
2023-03-14 08:00:00,31819000.0,31819000.0,31585000.0,31676000.0,358.087426,31885000.0,0.6598055310013891,UP,32490000.0,2.5697689102159362,UP,37295000.0,17.738982194721554,UP,UP
2023-03-14 09:00:00,31676000.0,31940000.0,31579000.0,31885000.0,596.17011375,32200000.0,0.9879253567508233,UP,32545000.0,2.0699388427160104,UP,37388000.0,17.258899168888192,UP,UP
2023-03-14 10:00:00,31885000.0,32254000.0,31765000.0,32200000.0,726.00710874,32064000.0,-0.422360248447205,DOWN,32788000.0,1.8260869565217392,UP,37345000.0,15.978260869565217,UP,DOWN
2023-03-14 11:00:00,32205000.0,32302000.0,31972000.0,32064000.0,576.67276269,32131000.0,0.20895708582834333,STABLE,32637000.0,1.7870508982035929,UP,37188000.0,15.980538922155688,UP,STABLE
2023-03-14 12:00:00,32064000.0,32189000.0,31946000.0,32131000.0,312.02676837,32178000.0,0.146276181880427,STABLE,32429000.0,0.927453238305686,STABLE,37130000.0,15.558183685537333,UP,STABLE
2023-03-14 13:00:00,32131000.0,32217000.0,32114000.0,32178000.0,305.14051874,32101000.0,-0.2392939275281248,STABLE,32590000.0,1.2803778979426936,STABLE,37331000.0,16.014046864317237,UP,STABLE
2023-03-14 14:00:00,32182000.0,32630000.0,32005000.0,32101000.0,887.53594797,32100000.0,-0.0031151677517834335,STABLE,32446000.0,1.0747328743652846,STABLE,37220000.0,15.946543721379397,UP,STABLE
2023-03-14 15:00:00,32109000.0,32246000.0,32055000.0,32100000.0,321.05639416,31863000.0,-0.7383177570093458,DOWN,32552000.0,1.4080996884735202,STABLE,37169000.0,15.791277258566977,UP,DOWN
2023-03-14 16:00:00,32100000.0,32171000.0,31768000.0,31863000.0,501.19985149,31838000.0,-0.07846091077425227,STABLE,32735000.0,2.736716567805919,UP,36914000.0,15.852242412829929,UP,STABLE
2023-03-14 17:00:00,31875000.0,31909000.0,31616000.0,31838000.0,612.25121117,31871000.0,0.1036497267416295,STABLE,32665000.0,2.5975249701614422,UP,36875000.0,15.820717381745084,UP,STABLE
2023-03-14 18:00:00,31854000.0,31890000.0,31670000.0,31871000.0,253.90058762,32329000.0,1.437043079915911,UP,32408000.0,1.684917322958175,UP,37171000.0,16.62953782435443,UP,UP
2023-03-14 19:00:00,31870000.0,32383000.0,31860000.0,32329000.0,383.74885644,32609000.0,0.8660954560920536,UP,32452000.0,0.38046336106900924,STABLE,37177000.0,14.995824182622414,UP,UP
2023-03-14 20:00:00,32329000.0,32650000.0,32186000.0,32609000.0,918.34274551,33821000.0,3.7167653101904383,UP,32859000.0,0.7666595111778957,STABLE,37295000.0,14.370265877518476,UP,UP
2023-03-14 21:00:00,32609000.0,34000000.0,32320000.0,33821000.0,3273.46149426,33799000.0,-0.06504834274563141,STABLE,33053000.0,-2.270778510392951,DOWN,37451000.0,10.732976553029182,UP,STABLE
2023-03-14 22:00:00,33823000.0,34469000.0,33602000.0,33799000.0,2803.30008204,33795000.0,-0.011834669664782981,STABLE,33017000.0,-2.3136779194650727,DOWN,37209000.0,10.089055889227492,UP,STABLE
2023-03-14 23:00:00,33799000.0,34051000.0,33572000.0,33795000.0,1014.41095239,33909000.0,0.33732800710164224,UP,32991000.0,-2.3790501553484242,DOWN,37054000.0,9.643438378458352,UP,UP
2023-03-15 00:00:00,33795000.0,33950000.0,33713000.0,33909000.0,604.0330243,33815000.0,-0.2772125394438055,STABLE,32758000.0,-3.3943790734023414,DOWN,37159000.0,9.584476097791148,UP,STABLE
2023-03-15 01:00:00,33881000.0,33980000.0,33660000.0,33815000.0,408.90997795,33568000.0,-0.7304450687564691,DOWN,32392000.0,-4.208191630933018,DOWN,37534000.0,10.998077776134851,UP,DOWN
2023-03-15 02:00:00,33841000.0,33841000.0,33561000.0,33568000.0,309.90588459,32789000.0,-2.320662535748332,DOWN,32583000.0,-2.9343422306959006,DOWN,37165000.0,10.715562440419447,UP,DOWN
2023-03-15 03:00:00,33569000.0,33601000.0,32673000.0,32789000.0,561.30247743,32904000.0,0.3507273780841136,UP,32719000.0,-0.21348623013815607,STABLE,37339000.0,13.876604958980145,UP,UP
2023-03-15 04:00:00,32801000.0,32996000.0,32114000.0,32904000.0,760.45125444,32325000.0,-1.7596644784828592,DOWN,32700000.0,-0.6199854121079504,STABLE,37186000.0,13.013615365912958,UP,DOWN
2023-03-15 05:00:00,32884000.0,32987000.0,32226000.0,32325000.0,386.09256512,32351000.0,0.08043310131477185,STABLE,32618000.0,0.9064191802010827,STABLE,37164000.0,14.969837587006959,UP,STABLE
2023-03-15 06:00:00,32344000.0,32400000.0,31700000.0,32351000.0,706.93927017,32504000.0,0.4729374671571204,UP,32769000.0,1.292077524651479,STABLE,37083000.0,14.627059441748322,UP,UP
2023-03-15 07:00:00,32351000.0,32655000.0,32189000.0,32504000.0,376.42069729,32490000.0,-0.04307162195422102,STABLE,32761000.0,0.7906719173024858,STABLE,37110000.0,14.170563622938715,UP,STABLE
2023-03-15 08:00:00,32504000.0,32596000.0,32415000.0,32490000.0,272.79833049,32545000.0,0.1692828562634657,STABLE,32511000.0,0.06463527239150509,STABLE,37221000.0,14.561403508771932,UP,STABLE
2023-03-15 09:00:00,32491000.0,32559000.0,32000000.0,32545000.0,681.97612359,32788000.0,0.7466584728836995,UP,32375000.0,-0.5223536641573207,STABLE,37087000.0,13.95606083883853,UP,UP
2023-03-15 10:00:00,32557000.0,33000000.0,32506000.0,32788000.0,821.70649588,32637000.0,-0.46053434183237774,DOWN,32465000.0,-0.9851165060387946,STABLE,37148000.0,13.297547883371966,UP,DOWN
2023-03-15 11:00:00,32788000.0,32799000.0,32525000.0,32637000.0,380.77502555,32429000.0,-0.6373134785672703,DOWN,32467000.0,-0.5208812084444037,STABLE,37183000.0,13.92897631522505,UP,DOWN
2023-03-15 12:00:00,32638000.0,32690000.0,32369000.0,32429000.0,320.73178831,32590000.0,0.49646920965802216,UP,32428000.0,-0.0030836596873169077,STABLE,37274000.0,14.940331185050418,UP,UP
2023-03-15 13:00:00,32409000.0,32615000.0,32381000.0,32590000.0,196.70302929,32446000.0,-0.4418533292420988,DOWN,32382000.0,-0.6382325866830316,STABLE,37341000.0,14.578091439091745,UP,DOWN
2023-03-15 14:00:00,32591000.0,32650000.0,32419000.0,32446000.0,183.35582459,32552000.0,0.3266966652283795,UP,32466000.0,0.06164088023176971,STABLE,37377000.0,15.197559021142823,UP,UP
2023-03-15 15:00:00,32446000.0,32650000.0,32414000.0,32552000.0,211.05066158,32735000.0,0.5621774391742442,UP,32732000.0,0.5529614155812238,STABLE,37437000.0,15.00675841730155,UP,UP
2023-03-15 16:00:00,32552000.0,32769000.0,32520000.0,32735000.0,211.52860568,32665000.0,-0.21383839926683978,STABLE,32788000.0,0.16190621658775012,STABLE,37356000.0,14.116389185886666,UP,STABLE
2023-03-15 17:00:00,32735000.0,32792000.0,32632000.0,32665000.0,269.85986851,32408000.0,-0.7867748354507884,DOWN,32802000.0,0.41940915352824126,STABLE,37347000.0,14.33338435634471,UP,DOWN
2023-03-15 18:00:00,32666000.0,32714000.0,32370000.0,32408000.0,319.6777868,32452000.0,0.13576894593927427,STABLE,32920000.0,1.5798568254751912,UP,37266000.0,14.99012589484078,UP,STABLE
2023-03-15 19:00:00,32408000.0,32580000.0,32300000.0,32452000.0,401.87238612,32859000.0,1.2541599901392826,UP,33304000.0,2.6254159990139283,UP,37350000.0,15.09306052015284,UP,UP
2023-03-15 20:00:00,32452000.0,32895000.0,32225000.0,32859000.0,659.67369349,33053000.0,0.590401412094099,UP,33250000.0,1.189932742931921,STABLE,37309000.0,13.542712803189385,UP,UP
2023-03-15 21:00:00,32859000.0,33500000.0,32570000.0,33053000.0,1277.5181827,33017000.0,-0.10891598342056698,STABLE,33110000.0,0.17245030708256437,STABLE,37499000.0,13.45112395244002,UP,STABLE
2023-03-15 22:00:00,33055000.0,33396000.0,32923000.0,33017000.0,883.44439531,32991000.0,-0.07874731199079263,STABLE,33159000.0,0.4300814731804828,STABLE,37610000.0,13.911015537450405,UP,STABLE
2023-03-15 23:00:00,33017000.0,33250000.0,32636000.0,32991000.0,734.59249738,32758000.0,-0.7062532205753085,DOWN,33160000.0,0.5122609196447515,STABLE,37859000.0,14.755539389530478,UP,DOWN
2023-03-16 00:00:00,32978000.0,33086000.0,32629000.0,32758000.0,907.51373622,32392000.0,-1.1172843274925208,DOWN,33215000.0,1.3950790646559619,STABLE,37997000.0,15.993039868123818,UP,DOWN
2023-03-16 01:00:00,32752000.0,32800000.0,32301000.0,32392000.0,783.95945458,32583000.0,0.5896517658681156,UP,33118000.0,2.2412941467028897,UP,38072000.0,17.53519387503087,UP,UP
2023-03-16 02:00:00,32390000.0,32663000.0,32114000.0,32583000.0,486.30731103,32719000.0,0.41739557437927755,UP,32962000.0,1.1631832550716632,STABLE,38011000.0,16.658993953902343,UP,UP
2023-03-16 03:00:00,32583000.0,32811000.0,32411000.0,32719000.0,243.2274362,32700000.0,-0.05807023442036737,STABLE,33134000.0,1.2683761728659189,STABLE,37294000.0,13.982701182798984,UP,STABLE
2023-03-16 04:00:00,32752000.0,32815000.0,32424000.0,32700000.0,147.48800567,32618000.0,-0.2507645259938838,STABLE,33234000.0,1.6330275229357798,UP,35683000.0,9.122324159021407,UP,STABLE
2023-03-16 05:00:00,32700000.0,32750000.0,32530000.0,32618000.0,163.07037397,32769000.0,0.46293457600098104,UP,33039000.0,1.2906983873934637,STABLE,36530000.0,11.99337788950886,UP,UP
2023-03-16 06:00:00,32642000.0,32800000.0,32596000.0,32769000.0,178.9497676,32761000.0,-0.02441331746467698,STABLE,33210000.0,1.3457841252403187,STABLE,36060000.0,10.043028472031493,UP,STABLE
2023-03-16 07:00:00,32769000.0,33000000.0,32651000.0,32761000.0,300.76587937,32511000.0,-0.7631024693995909,DOWN,33267000.0,1.5445193980647722,UP,36257000.0,10.67122493208388,UP,DOWN
2023-03-16 08:00:00,32761000.0,32800000.0,32483000.0,32511000.0,327.85601855,32375000.0,-0.41831995324659343,DOWN,33335000.0,2.53452677555289,UP,36372000.0,11.875980437390423,UP,DOWN
2023-03-16 09:00:00,32505000.0,32680000.0,32339000.0,32375000.0,513.86548911,32465000.0,0.277992277992278,STABLE,33348000.0,3.0054054054054054,UP,36456000.0,12.605405405405406,UP,STABLE
2023-03-16 10:00:00,32375000.0,32501000.0,32307000.0,32465000.0,352.83694966,32467000.0,0.0061604805174803635,STABLE,34288000.0,5.615277991683351,UP,36121000.0,11.261358385954104,UP,STABLE
2023-03-16 11:00:00,32474000.0,32610000.0,32461000.0,32467000.0,197.33005274,32428000.0,-0.12012197000030801,STABLE,34218000.0,5.393168447962546,UP,36280000.0,11.744232605414728,UP,STABLE
2023-03-16 12:00:00,32467000.0,32515000.0,32347000.0,32428000.0,251.24559887,32382000.0,-0.1418527198717158,STABLE,34289000.0,5.73886764524485,UP,36097000.0,11.314296287159245,UP,STABLE
2023-03-16 13:00:00,32413000.0,32467000.0,32336000.0,32382000.0,224.80014292,32466000.0,0.25940337224383914,STABLE,34276000.0,5.848928417021802,UP,35955000.0,11.03390772651473,UP,STABLE
2023-03-16 14:00:00,32400000.0,32602000.0,32364000.0,32466000.0,361.86268037,32732000.0,0.8193186718413108,UP,34258000.0,5.519620526088832,UP,36386000.0,12.074169900819319,UP,UP
2023-03-16 15:00:00,32467000.0,32759000.0,32457000.0,32732000.0,226.75213735,32788000.0,0.1710863986313088,STABLE,34751000.0,6.168275693510937,UP,36406000.0,11.224489795918368,UP,STABLE
2023-03-16 16:00:00,32734000.0,32830000.0,32695000.0,32788000.0,264.44435706,32802000.0,0.04269854824935952,STABLE,34716000.0,5.8802000731975115,UP,36442000.0,11.144321093082835,UP,STABLE
2023-03-16 17:00:00,32788000.0,32894000.0,32770000.0,32802000.0,228.66119635,32920000.0,0.359734162551064,UP,34724000.0,5.859398817145296,UP,36477000.0,11.20358514724712,UP,UP
2023-03-16 18:00:00,32814000.0,33100000.0,32600000.0,32920000.0,387.12822099,33304000.0,1.1664641555285542,UP,34937000.0,6.126974483596598,UP,36388000.0,10.534629404617254,UP,UP
2023-03-16 19:00:00,32920000.0,33450000.0,32840000.0,33304000.0,662.72421369,33250000.0,-0.1621426855632957,STABLE,35562000.0,6.779966370405957,UP,36376000.0,9.224117223156378,UP,STABLE
2023-03-16 20:00:00,33318000.0,33318000.0,33136000.0,33250000.0,478.83136097,33110000.0,-0.42105263157894735,DOWN,35796000.0,7.657142857142857,UP,36301000.0,9.17593984962406,UP,DOWN
2023-03-16 21:00:00,33258000.0,33330000.0,33060000.0,33110000.0,493.89846175,33159000.0,0.14799154334038056,STABLE,35343000.0,6.744186046511628,UP,36264000.0,9.525823014195108,UP,STABLE
2023-03-16 22:00:00,33110000.0,33239000.0,32895000.0,33159000.0,473.55045996,33160000.0,0.003015772490123345,STABLE,35040000.0,5.6726680539220125,UP,36179000.0,9.107632920172502,UP,STABLE
2023-03-16 23:00:00,33166000.0,33337000.0,33005000.0,33160000.0,361.90035241,33215000.0,0.16586248492159228,STABLE,34951000.0,5.401085645355851,UP,36893000.0,11.257539203860073,UP,STABLE
2023-03-17 00:00:00,33161000.0,33270000.0,33044000.0,33215000.0,197.65094522,33118000.0,-0.29203673039289474,STABLE,35161000.0,5.858798735511065,UP,37339000.0,12.41607707361132,UP,STABLE
2023-03-17 01:00:00,33212000.0,33257000.0,33020000.0,33118000.0,180.31630022,32962000.0,-0.4710429373754454,DOWN,35181000.0,6.229240896189384,UP,37147000.0,12.165589709523521,UP,DOWN
2023-03-17 02:00:00,33119000.0,33119000.0,32924000.0,32962000.0,162.12389028,33134000.0,0.5218129967841757,UP,35210000.0,6.8199745161094585,UP,37084000.0,12.50530914386263,UP,UP
2023-03-17 03:00:00,32962000.0,33157000.0,32915000.0,33134000.0,65.73440707,33234000.0,0.30180479266010746,UP,35340000.0,6.6578137260819705,UP,36708000.0,10.78650328967224,UP,UP
2023-03-17 04:00:00,33132000.0,33455000.0,33092000.0,33234000.0,205.83837631,33039000.0,-0.5867485105614731,DOWN,35525000.0,6.893542757417102,UP,37226000.0,12.011795149545645,UP,DOWN
2023-03-17 05:00:00,33230000.0,33250000.0,32950000.0,33039000.0,96.53802043,33210000.0,0.5175701443748297,UP,35501000.0,7.4517993886013505,UP,37173000.0,12.512485244710797,UP,UP
2023-03-17 06:00:00,33039000.0,33449000.0,32979000.0,33210000.0,130.65516303,33267000.0,0.17163504968383017,STABLE,35890000.0,8.069858476362542,UP,37088000.0,11.677205660945498,UP,STABLE
2023-03-17 07:00:00,33210000.0,33282000.0,33141000.0,33267000.0,110.43369841,33335000.0,0.20440676947124778,STABLE,36377000.0,9.348603721405597,UP,37260000.0,12.002885742627829,UP,STABLE
2023-03-17 08:00:00,33282000.0,33371000.0,33253000.0,33335000.0,185.31102009,33348000.0,0.03899805009749512,STABLE,36207000.0,8.615569221538923,UP,37274000.0,11.816409179541022,UP,STABLE
2023-03-17 09:00:00,33309000.0,33390000.0,33300000.0,33348000.0,322.08308482,34288000.0,2.818759745711887,UP,36614000.0,9.793690776058535,UP,37147000.0,11.391987525488785,UP,UP
2023-03-17 10:00:00,33347000.0,34305000.0,33333000.0,34288000.0,1092.2642274,34218000.0,-0.20415305646290247,STABLE,36182000.0,5.5237984134391045,UP,37301000.0,8.78733084461036,UP,STABLE
2023-03-17 11:00:00,34288000.0,34547000.0,34041000.0,34218000.0,1514.14548828,34289000.0,0.20749313226956576,STABLE,36192000.0,5.768893564790461,UP,37281000.0,8.951429072418025,UP,STABLE
2023-03-17 12:00:00,34221000.0,34395000.0,34167000.0,34289000.0,363.07330116,34276000.0,-0.037913033334305464,STABLE,36080000.0,5.223249438595468,UP,37283000.0,8.731663215608505,UP,STABLE
2023-03-17 13:00:00,34289000.0,34400000.0,34251000.0,34276000.0,262.56564253,34258000.0,-0.052514879215777806,STABLE,36209000.0,5.639514529116583,UP,37178000.0,8.466565526899288,UP,STABLE
2023-03-17 14:00:00,34282000.0,34356000.0,34182000.0,34258000.0,407.16378961,34751000.0,1.4390799229377078,UP,36440000.0,6.369315196450465,UP,37320000.0,8.938058263763208,UP,UP
2023-03-17 15:00:00,34256000.0,34832000.0,34256000.0,34751000.0,789.82302634,34716000.0,-0.10071652614313258,STABLE,36346000.0,4.589795977094184,UP,37373000.0,7.54510661563696,UP,STABLE
2023-03-17 16:00:00,34784000.0,34788000.0,34519000.0,34716000.0,510.50418802,34724000.0,0.023044129508007837,STABLE,36288000.0,4.52817144832354,UP,37333000.0,7.5383108653070625,UP,STABLE
2023-03-17 17:00:00,34712000.0,34870000.0,34553000.0,34724000.0,440.98450447,34937000.0,0.6134085934800139,UP,36041000.0,3.792765810390508,UP,37275000.0,7.34650385900242,UP,UP
2023-03-17 18:00:00,34725000.0,35000000.0,34724000.0,34937000.0,488.0341416,35562000.0,1.7889343675759224,UP,36168000.0,3.523485130377537,UP,37339000.0,6.875232561467786,UP,UP
2023-03-17 19:00:00,34930000.0,35605000.0,34909000.0,35562000.0,1331.97282812,35796000.0,0.6580057364602666,UP,36352000.0,2.221472358135088,UP,37297000.0,4.878803216916934,STABLE,UP
2023-03-17 20:00:00,35554000.0,35803000.0,35332000.0,35796000.0,927.52822956,35343000.0,-1.2655045256453235,DOWN,36264000.0,1.3074086490110626,STABLE,37015000.0,3.405408425522405,STABLE,DOWN
2023-03-17 21:00:00,35786000.0,35799000.0,34896000.0,35343000.0,1362.73384911,35040000.0,-0.8573126220185044,DOWN,36342000.0,2.826585179526356,UP,37290000.0,5.508870214752568,UP,DOWN
2023-03-17 22:00:00,35343000.0,35517000.0,34984000.0,35040000.0,620.4520331,34951000.0,-0.2539954337899544,STABLE,36264000.0,3.493150684931507,UP,37318000.0,6.501141552511415,UP,STABLE
2023-03-17 23:00:00,35040000.0,35239000.0,34680000.0,34951000.0,661.56153364,35161000.0,0.6008411776487083,UP,36351000.0,4.005607850991388,UP,37332000.0,6.812394495150354,UP,UP
2023-03-18 00:00:00,34950000.0,35200000.0,34859000.0,35161000.0,358.13595645,35181000.0,0.056881203606268305,STABLE,36161000.0,2.8440601803134156,UP,37407000.0,6.3877591649839305,UP,STABLE
2023-03-18 01:00:00,35165000.0,35331000.0,35117000.0,35181000.0,189.67565865,35210000.0,0.08243085756516301,STABLE,36234000.0,2.9930928626247124,UP,37220000.0,5.7957420198402545,UP,STABLE
2023-03-18 02:00:00,35189000.0,35444000.0,35136000.0,35210000.0,206.05669707,35340000.0,0.3692132916785004,UP,36189000.0,2.780460096563476,UP,37113000.0,5.40471456972451,UP,UP
2023-03-18 03:00:00,35210000.0,35342000.0,35000000.0,35340000.0,156.03298724,35525000.0,0.5234861346915676,UP,36139000.0,2.2608941709111487,UP,37158000.0,5.144312393887946,UP,UP
2023-03-18 04:00:00,35300000.0,35600000.0,35272000.0,35525000.0,280.42238124,35501000.0,-0.06755805770584096,STABLE,36173000.0,1.824067558057706,UP,37114000.0,4.472906403940886,STABLE,STABLE
2023-03-18 05:00:00,35534000.0,35571000.0,35300000.0,35501000.0,139.22399298,35890000.0,1.0957437818652997,UP,36190000.0,1.940790400270415,UP,36923000.0,4.005520971240246,STABLE,UP
2023-03-18 06:00:00,35501000.0,35975000.0,35452000.0,35890000.0,428.66760924,36377000.0,1.356923934243522,UP,36152000.0,0.7300083588743382,STABLE,36714000.0,2.2959041515742546,STABLE,UP
2023-03-18 07:00:00,35887000.0,36649000.0,35712000.0,36377000.0,1335.2173121,36207000.0,-0.46732825686560187,DOWN,35775000.0,-1.6548918272534845,DOWN,36509000.0,0.3628666465074085,STABLE,DOWN
2023-03-18 08:00:00,36377000.0,36561000.0,36036000.0,36207000.0,849.27790892,36614000.0,1.124092026403734,UP,35767000.0,-1.215234623139172,STABLE,36749000.0,1.4969481039577983,STABLE,UP
2023-03-18 09:00:00,36202000.0,36621000.0,36027000.0,36614000.0,1030.27367195,36182000.0,-1.1798765499535697,DOWN,36057000.0,-1.521276014639209,DOWN,36829000.0,0.5872070792592997,STABLE,DOWN
2023-03-18 10:00:00,36621000.0,36649000.0,36063000.0,36182000.0,1014.11883974,36192000.0,0.027638052070090104,STABLE,36150000.0,-0.08844176662428832,STABLE,36674000.0,1.3597921618484328,STABLE,STABLE
2023-03-18 11:00:00,36182000.0,36404000.0,36100000.0,36192000.0,502.26538436,36080000.0,-0.3094606542882405,DOWN,36101000.0,-0.2514367816091954,STABLE,36761000.0,1.5721706454465074,STABLE,DOWN
2023-03-18 12:00:00,36192000.0,36193000.0,36029000.0,36080000.0,413.82483279,36209000.0,0.3575388026607539,UP,36140000.0,0.1662971175166297,STABLE,36721000.0,1.7766075388026608,STABLE,UP
2023-03-18 13:00:00,36080000.0,36337000.0,36034000.0,36209000.0,482.85408531,36440000.0,0.6379629373912563,UP,36056000.0,-0.4225468806097931,STABLE,36662000.0,1.251070175923113,STABLE,UP
